2.8488,4.1949,4.0072,2.4588,3.2254,3.66,3.335,3.8492,2.8379,3.0948,4.1292,3.6855,3.6302,3.5916,3.9533,2.7851,2.4176,2.3888,2.0134,3.3327,2.5567,4.1174,2.4632,2.2689,2.667,3.1331,3.7329,2.6405,3.1647,3.7216,6.2231,6.9486,6.8586,5.5253,5.8516,6.2838,6.7174,5.6668,6.3351,5.7106,3.6043,2.1491,2.229,3.5937,3.385,2.1167,2.2145,2.9487,2.478,2.487
2.7135,3.1109,2.6453,2.9819,3.2675,4.0962,2.9628,2.6889,2.977,2.6033,3.2148,2.295,2.4531,3.9403,2.2533,2.1214,2.5528,3.399,3.7931,3.808,2.8641,3.1406,2.7231,3.3985,3.1103,2.8525,2.3696,3.5365,2.4899,3.855,5.9011,6.135,7.0624,5.892,6.419,6.0888,5.5212,5.3542,5.6659,7.2013,2.2984,3.2109,4.1447,3.0568,3.3759,3.2772,2.1345,3.0956,3.4437,3.9198
4.2049,2.0501,2.6016,2.0609,3.5214,3.1479,3.6339,2.8997,2.6804,4.2131,2.5622,2.7959,2.4836,2.2645,2.7928,3.5847,2.1212,3.286,3.1122,4.2015,2.9647,3.7707,2.2479,2.7751,3.9899,2.1452,4.0398,2.3156,3.8836,3.5789,5.2393,6.7639,5.7312,5.5995,5.8122,5.5863,6.3134,5.8079,5.2795,6.2259,2.9968,2.6298,2.3419,3.5845,2.2742,3.6718,3.8325,3.3048,2.8511,3.9253
3.6059,2.1204,3.3287,3.9592,2.8304,2.5387,2.584,3.9772,2.6504,2.4107,3.2937,2.8852,4.1832,2.0873,2.541,4.2203,3.3617,3.6793,3.2027,3.981,3.8579,3.0111,2.839,2.7482,3.1212,2.8018,2.7138,3.1451,3.4824,3.3312,6.6193,6.0577,6.798,6.8616,5.9115,6.296,6.0263,6.6583,5.8684,6.6754,3.1377,3.0753,2.3411,4.1423,2.2768,2.7161,3.7251,2.1862,2.2319,2.6349
2.9239,2.315,3.0641,3.3642,2.1749,2.5813,2.212,3.5665,2.5423,3.9267,4.0471,3.9801,3.3265,3.3376,3.2529,2.3633,3.7379,2.3433,3.9474,2.4782,3.844,3.8989,2.7377,3.2849,2.6194,2.5238,2.7374,3.6129,3.8252,3.6835,6.3722,6.8533,6.2036,7.2257,5.8244,6.964,6.9252,6.5784,6.8284,6.8824,3.1862,3.5314,2.3478,3.1309,2.6361,3.1022,2.4376,3.4762,2.8441,3.3761
2.2205,3.9979,2.8236,2.4552,3.0204,3.6971,3.0084,2.5408,4.0945,2.073,4.0026,2.0475,2.6807,3.3513,3.3701,2.2539,3.1428,2.7978,3.6163,2.0774,3.0129,2.873,2.765,3.9318,3.194,2.455,2.4567,4.077,3.7752,3.1107,6.7508,5.7211,6.036,6.4529,6.0474,5.1363,6.4777,6.5672,7.194,5.3732,3.9224,2.4657,2.2003,2.6821,3.6451,2.4956,4.0015,2.117,2.5878,3.743
3.6425,3.0416,3.466,3.1626,2.107,4.2212,3.4313,3.699,3.9234,2.7423,3.0789,3.8874,4.1638,3.1548,2.6726,4.0413,2.0621,2.3219,3.4939,3.0087,2.851,3.6511,3.8271,2.444,3.2841,3.8197,3.7155,3.637,3.049,3.9345,6.267,7.1827,6.8353,6.5741,6.1257,5.9858,5.7913,5.0139,6.9275,7.0194,3.5154,3.3599,3.0161,3.7661,2.9197,4.1003,3.5301,3.2451,2.5395,4.1351
3.4251,3.2541,4.0979,2.1204,3.6508,2.7976,2.2952,2.6505,2.8882,3.6742,2.99,2.6441,4.0034,2.0168,3.7847,3.077,4.2146,3.902,2.3999,2.0308,4.0703,4.1834,3.1889,3.5036,2.9231,2.8797,2.1565,3.6767,2.6921,2.1521,6.8142,5.6221,7.1285,7.0847,7.036,5.1884,5.7763,5.8371,5.1874,5.2351,3.8019,2.7294,3.4957,2.5286,3.8537,3.0785,3.4688,3.5921,3.3929,4.0563
2.1651,3.1056,3.3873,3.9279,2.085,3.6834,3.0125,2.6204,3.072,3.4408,2.6971,2.5598,2.4249,3.5405,3.7791,3.9047,3.1201,2.7555,3.2309,3.0592,3.6566,3.1701,3.1653,4.0166,2.033,2.1198,4.1243,2.9108,3.5375,4.1657,6.2897,5.1629,5.1706,6.5376,5.4616,6.2594,5.5673,7.0158,5.7551,6.6661,3.1879,3.9696,3.8588,2.5239,4.091,3.2075,4.2146,3.091,3.1693,2.8605
2.2695,2.1516,2.6324,2.9904,4.1338,2.2461,3.4584,2.0137,3.2634,2.3784,2.1237,3.0921,2.004,4.1154,3.7466,3.811,2.7424,2.6154,4.1463,4.1269,3.6494,2.9613,3.7314,2.4453,3.5714,2.8386,2.3538,2.5355,4.2067,2.2208,7.1109,6.6798,6.5846,6.2709,5.7571,6.2059,7.1299,5.7118,5.528,6.6309,4.1374,2.2983,3.767,3.0391,2.8923,2.4943,2.0753,3.381,2.924,2.3637
6.7816,6.8098,5.4425,5.2094,6.3563,6.3655,7.1447,5.8964,5.9042,5.6418,4.0548,3.158,4.1618,3.4164,3.9582,3.7072,2.5055,3.5467,3.2157,3.5098,3.8891,3.2216,4.1979,3.2264,3.3465,2.3396,2.9514,2.6518,2.266,3.5658,3.41,3.6106,3.4622,3.5911,2.049,4.0336,3.7135,3.6308,3.0627,2.372,6.9282,5.1594,6.6685,5.607,6.9082,6.757,6.1679,5.9904,6.8135,7.0868
5.2545,6.3613,6.3544,6.4548,6.598,6.5737,6.6776,7.2249,5.6735,5.8093,3.3473,2.5493,3.3845,4.205,3.4203,2.1093,2.8072,3.9688,2.7035,3.3439,3.8258,3.4234,3.5868,2.3696,2.8093,2.8512,2.9041,2.4213,4.0718,2.885,4.2035,3.5178,3.4707,3.0754,3.8074,2.1294,3.68,3.9227,3.8008,2.3345,7.0044,6.0937,5.2627,6.9406,5.8902,7.0629,5.8885,5.1185,5.3101,7.1725
5.3551,6.0731,6.8419,5.4811,5.8979,5.8572,7.1936,5.5836,7.1256,6.6208,3.57,2.6652,2.3697,2.4632,2.2175,3.6232,2.7257,4.0674,2.8543,2.7744,3.8922,3.2766,2.3923,3.1044,2.3017,3.8359,2.8951,2.0511,3.3272,2.1899,3.4183,2.4757,2.3601,3.6305,2.4007,2.9766,2.3105,3.4019,3.1869,2.4534,5.4226,6.9004,6.1382,6.658,5.2583,6.1008,6.0713,5.1964,6.972,5.8071
5.7957,5.6003,6.8126,5.5453,6.9201,6.6294,5.5222,6.4877,6.03,6.9192,3.6629,3.4545,3.8474,3.6929,4.0313,3.5682,2.1869,2.1817,3.7699,2.8148,2.8278,4.0731,3.9192,3.1966,4.0433,2.3832,2.2503,3.0049,3.9758,2.4796,3.3427,2.1825,2.9668,4.0964,2.3698,3.2796,2.7811,2.4038,2.5083,4.1354,6.4774,7.2295,5.3775,6.0015,5.1795,6.8649,7.2224,6.7844,7.0651,6.4405
6.8956,5.5771,6.7939,5.7596,7.0583,6.984,5.2152,7.1561,5.6432,5.778,2.8611,3.9932,3.4662,3.9819,2.0783,3.0261,3.1464,3.0793,3.8765,2.3834,2.8569,3.9314,4.0335,2.4445,3.4323,2.7378,2.9488,2.5448,2.9492,2.5563,4.033,2.6138,3.1294,3.1566,2.4061,3.2635,2.3384,3.282,3.5865,2.0356,7.1047,5.0098,6.8584,6.5868,5.806,5.2937,6.3517,6.4659,5.0285,5.1519
6.3031,6.0756,6.5834,5.4424,6.6789,5.1249,5.86,6.5007,5.1892,7.1505,2.5624,3.9255,3.2219,3.0559,2.0889,3.3021,3.8623,2.2868,3.5211,3.7785,3.926,2.3798,4.1503,3.3934,3.4731,4.1611,3.3719,3.9425,3.3579,2.5068,3.2764,3.9398,2.8393,4.0193,3.5461,3.8421,3.1107,2.3657,2.3324,4.1411,7.1817,6.2133,7.0751,7.1116,6.8535,6.6989,7.1129,5.0723,5.8434,5.4649
6.3107,5.5084,6.9216,6.1333,5.6386,5.3091,6.1186,5.669,6.3018,7.1322,2.0822,2.4694,2.562,2.3553,4.2105,2.7582,4.0228,2.5655,2.9323,3.1016,3.0373,2.3996,3.2759,2.0588,3.5101,3.8029,4.2094,3.182,2.1582,3.572,2.75,3.2508,3.0741,2.4879,2.478,2.282,3.8082,4.026,3.4716,2.0574,5.2414,6.926,5.379,5.3893,5.4799,7.07,6.0967,6.2456,5.3752,5.0886
7.0702,5.1087,6.7466,7.126,6.7817,6.9299,6.2751,6.1876,5.3423,5.4607,3.0557,2.8924,2.0898,3.8133,3.5343,2.3815,3.618,3.9766,3.4375,2.793,3.2758,2.5445,3.2586,2.7128,3.6649,2.4968,2.4917,4.0441,4.0679,3.6863,4.1402,3.0389,2.7657,3.9526,2.6666,2.6711,3.4151,2.1729,3.4176,4.1715,5.4,7.0329,6.9761,5.5469,6.7688,6.862,5.9793,6.6095,6.208,6.0495
6.2859,5.3784,5.4557,5.8824,5.3192,5.9431,7.1838,5.0033,5.1634,6.7178,3.4424,3.9854,2.5218,3.0655,2.8423,2.8926,2.8564,2.4389,2.4787,3.7331,3.5548,3.681,2.395,3.1918,3.8832,4.2356,2.7917,4.1778,3.4357,3.2238,2.9837,2.9622,3.7378,2.1849,3.718,2.0047,3.5393,2.757,2.5127,2.6654,6.6693,6.8903,5.8673,6.4332,6.4639,5.58,6.7277,5.2469,5.2273,5.3356
5.0223,5.5779,7.2212,6.3069,6.1282,5.9197,6.1021,6.9762,6.2982,6.3764,2.6238,2.5736,2.8075,2.26,3.1277,4.0567,2.6664,2.2714,3.3803,2.5295,4.1487,2.4453,3.1486,2.7307,3.1553,2.1425,2.5953,3.3091,2.2337,3.2376,3.3451,3.7307,2.8585,3.0407,3.1206,4.1267,3.4301,3.2983,2.4075,3.1741,5.1106,6.9652,5.8555,6.8081,5.0585,5.4763,6.6638,5.4844,5.0878,7.2166
2.9549,3.8439,2.2331,2.0709,3.085,3.4278,4.1864,3.7838,2.7408,2.8565,6.979,5.4663,6.7739,6.0298,6.2874,5.8387,7.0075,6.46,6.9731,6.4521,2.2802,3.6796,4.0209,2.0506,3.7531,2.5594,3.1418,3.9056,4.1578,2.1542,3.1861,2.5884,2.5348,3.1976,2.7177,3.8797,3.9695,4.117,2.6866,3.4366,3.6646,2.2751,2.173,4.0393,2.4825,4.1437,2.3417,4.0054,2.586,2.7366
4.1363,3.7158,3.0504,3.4363,3.8743,3.3286,2.2093,3.321,3.0135,4.2164,6.8778,6.4888,5.8341,6.4433,6.8835,6.8535,6.1118,5.853,5.0444,5.7663,2.815,2.9378,4.0686,2.1455,3.0884,3.3966,2.8614,3.0448,3.7112,2.3729,2.1657,2.2297,2.0654,2.3687,3.1888,3.0483,2.0087,2.2216,2.1365,3.156,3.8768,3.2968,4.0137,4.1274,2.1761,3.5917,2.9072,3.5119,3.274,3.4747
3.6195,4.2297,2.4898,3.2676,2.3154,3.115,3.4797,4.0397,3.6488,2.6414,5.2642,7.1765,6.8605,6.1483,6.1174,6.8823,6.7247,5.6709,5.7642,6.1031,3.5121,2.0005,3.1299,4.066,3.0393,3.6284,2.6945,4.1705,3.2847,4.1185,2.6973,3.0816,3.5704,3.9754,3.9525,3.2192,3.1438,3.1427,2.4908,2.549,2.5868,2.7346,3.8931,2.7737,4.0864,2.3732,2.6987,3.8524,2.804,2.0291
3.2989,2.509,4.0632,2.8417,3.6373,3.2698,3.3478,2.2261,3.1401,3.5791,5.9177,6.3924,6.6856,6.8211,5.9817,6.4875,5.135,5.7606,6.7129,6.5692,2.8402,2.3342,3.4033,3.1944,2.2935,3.1139,2.008,3.8811,4.0481,3.8136,4.0017,2.9367,2.0171,3.4902,2.122,2.4005,3.5171,2.2463,2.1852,2.4332,3.1499,2.5997,2.8848,2.649,3.3481,2.9901,3.5516,2.2462,2.06,3.6056
3.2081,4.0562,2.7163,2.4753,3.5453,2.9537,3.0595,2.6558,2.8553,3.1968,5.2688,5.1421,6.3905,5.2173,5.3333,7.1469,5.5869,7.0548,5.7665,6.9852,3.9308,2.6123,3.6083,2.8202,3.982,3.9003,3.8229,2.1756,3.1078,3.5886,3.8666,2.8526,3.3661,3.8956,3.1189,3.4187,3.2651,3.2192,4.1251,2.2032,2.999,3.2304,2.3784,3.9827,2.8441,3.4154,3.9916,2.6244,3.119,2.8746
3.5774,3.4356,3.9175,3.7713,2.0771,2.1705,2.7966,2.1154,4.0247,2.432,6.2792,5.8352,5.8812,6.0369,5.0632,7.1089,6.4558,6.0202,6.3837,5.1231,2.6529,3.9508,2.0535,2.8138,3.5084,2.4269,3.4275,2.5313,2.3712,4.1695,2.0053,3.9829,2.9125,3.7054,2.9677,4.1532,3.0699,3.5402,2.0366,2.8239,2.763,2.4036,2.9625,2.4696,3.4868,4.0795,3.0972,3.7165,3.8493,2.0749
2.0112,2.2355,2.581,2.3252,3.0931,2.6498,3.0634,3.1273,4.1584,3.5416,7.1229,5.3717,5.8034,6.3189,6.692,5.252,5.2987,5.9895,6.013,5.2199,2.2985,3.3444,3.2856,2.3385,3.8675,2.2776,3.0025,3.8281,2.729,4.2326,3.4316,2.9404,2.5567,3.8045,4.022,3.1941,2.7167,2.3296,2.2564,2.0174,3.8764,3.5172,2.9307,2.2926,3.7714,3.1836,3.8019,2.4831,2.5791,2.9079
3.7498,2.5996,3.9634,3.0938,4.1721,3.2552,3.5005,3.7181,3.4048,2.1128,5.5733,5.5172,5.1987,5.4185,6.7801,6.4496,6.4278,6.0156,5.0227,6.453,3.5041,2.7182,2.1041,2.3345,3.468,2.0062,2.5458,2.9075,2.6629,4.208,3.796,2.6347,3.4589,3.4153,3.4091,3.0725,3.3452,3.7387,2.0277,3.3477,4.1969,2.1245,3.6296,3.1639,2.7457,3.4008,2.7299,2.0762,2.1026,3.6017
4.0725,3.708,2.421,2.0287,2.2514,3.4162,4.1458,2.6328,2.2952,2.4124,7.2134,5.1167,5.764,6.367,5.6564,6.0751,5.8608,7.1137,6.3396,6.7085,2.453,2.6357,2.9448,2.7844,4.2001,2.342,3.7964,3.0427,3.2484,2.3356,2.5481,2.1077,2.7162,3.5886,4.1981,3.7747,4.0419,2.8923,2.4835,3.0708,3.4008,2.0762,2.9089,4.0247,3.5488,3.5224,3.2296,2.9762,2.5511,4.0602
2.0185,3.8012,3.6976,2.4173,3.6619,4.0813,2.1992,2.5039,3.3826,2.1021,5.7822,7.0164,6.2269,5.1161,5.2576,5.1487,6.7122,5.49,6.3451,7.2091,3.9421,2.9734,3.0459,2.7512,4.1909,3.1944,3.8425,4.1277,2.1509,4.1432,2.1434,2.4901,2.2318,3.5399,3.3085,2.2073,3.5262,4.0087,2.0256,2.689,2.4053,2.6407,4.1283,2.9001,2.4557,4.0643,2.8693,4.0949,3.4774,4.2003
4.199,3.8787,2.0285,2.1357,3.3993,3.4347,2.7674,2.9191,2.8857,2.1709,2.6573,2.5583,2.756,2.9671,2.3526,3.1913,2.6942,3.1439,3.171,3.4124,5.0833,6.3976,6.8461,6.9869,6.3915,6.7522,5.2805,6.2796,5.7489,6.521,3.0015,3.4748,3.8824,2.6734,3.0486,2.4362,3.5206,3.1384,3.6272,3.2246,3.5864,2.6709,2.3886,2.238,2.6037,3.3368,2.0905,3.3559,2.4348,3.7061
4.0042,2.1582,3.3536,2.8717,2.0552,3.7584,3.0344,4.167,3.1003,2.9187,2.0601,3.0753,3.5007,2.1891,3.3427,2.793,3.2937,3.2578,3.4542,3.8637,7.182,6.2692,6.976,5.5896,6.6008,6.514,6.6821,6.771,5.5114,7.0514,3.4562,2.6591,2.2926,3.1081,2.1951,3.5773,3.1515,2.5518,3.4557,2.8836,4.2196,3.8191,3.4566,2.2388,3.8872,3.8162,2.9493,3.8262,3.6701,3.7266
3.9358,2.847,3.289,2.6707,2.1387,2.6466,2.8225,3.7457,2.5771,2.3197,2.2086,3.9696,2.1171,3.6025,4.0962,3.7287,4.11,3.5312,2.8612,2.6042,6.168,7.0002,7.1139,5.525,5.6277,5.335,6.8493,5.9386,6.8389,5.574,2.379,4.1251,2.423,2.5773,3.8531,2.4037,3.1674,2.1015,3.4861,2.8906,4.0845,2.1715,3.1151,2.8209,3.6557,3.8215,3.208,3.8561,3.0634,2.0476
3.791,2.5996,3.8054,3.6417,2.2898,3.1133,3.5196,3.6301,2.0827,3.7864,3.7841,2.6276,3.642,3.1332,2.241,3.9715,2.9547,2.2066,3.4519,2.8962,7.034,5.4789,5.8738,6.8775,5.9219,6.5577,6.7473,6.1908,5.7787,6.9803,3.1884,3.5525,2.3435,3.6387,3.5338,3.168,2.2301,3.8822,4.0992,3.6801,2.2062,2.7926,2.6362,2.5358,3.8472,2.2,4.1328,3.0935,3.3042,3.9677
3.241,2.3419,3.4646,2.233,3.0076,3.8301,3.2696,3.712,4.1788,4.0801,3.5907,3.3397,3.1169,2.7336,4.0124,3.6415,2.0741,3.9511,3.7058,3.2394,5.857,5.0086,6.7918,6.1081,5.8099,5.2885,5.4268,7.0699,5.37,7.0573,3.4172,2.4624,2.0646,2.2611,2.5978,2.6623,4.2291,2.1079,3.1965,3.168,4.1322,2.2952,3.8572,2.774,2.4074,3.6352,2.4671,3.701,2.5826,3.7848
2.9366,3.411,3.9638,3.7723,3.5034,3.3307,3.4574,3.6918,3.6243,2.0106,3.7518,2.0586,4.1093,3.6849,3.2309,2.9088,4.0783,4.1085,3.2873,2.9925,6.9777,6.969,5.3513,5.3407,6.7472,7.1152,5.9585,7.0104,5.0629,5.671,2.0315,3.2405,2.0203,3.6682,4.1678,3.0348,2.8027,2.7073,2.8909,3.0966,2.364,2.3537,3.8299,2.5582,2.1463,4.0211,2.2601,4.0462,2.1897,2.7249
2.2843,2.7074,4.0178,3.7502,3.9143,3.1995,3.0982,3.8856,2.3309,3.4535,3.3951,2.347,2.648,3.8694,2.9556,3.351,4.0683,2.216,3.413,2.2021,5.5702,5.5257,6.3979,5.516,5.303,6.9821,5.0323,6.2183,7.1363,5.1641,3.0518,3.9661,3.3337,3.8107,2.4109,4.0689,3.3981,3.7518,3.4992,2.1983,4.17,2.139,4.0978,2.8655,3.3648,3.0112,3.445,4.0146,2.6666,3.496
3.4638,4.1446,2.3404,3.1905,3.1146,2.7399,2.891,3.7221,2.3307,3.5172,3.8457,3.8647,2.842,2.5673,2.3407,3.4336,2.8012,3.8915,2.6221,3.6645,7.0327,5.5475,6.563,6.4712,7.0171,6.1516,5.7274,7.015,6.5212,6.716,3.9819,3.2474,3.3619,3.6664,2.6707,2.4827,2.8796,4.1744,2.9851,2.5609,3.3349,3.5694,2.0007,2.9415,3.5687,2.1581,2.2424,2.479,4.0508,2.6625
3.9319,3.1151,2.4306,2.5665,2.1091,2.9206,3.0677,4.1884,3.576,2.5671,2.0783,2.4358,2.2544,3.195,2.5535,2.285,2.5814,4.0335,3.8779,2.0729,7.0003,6.4331,5.192,6.2588,5.6476,6.5192,5.3012,5.1159,6.9243,5.19,2.255,3.6823,4.0548,2.7539,2.9194,2.0023,2.0171,3.3114,2.2971,3.0008,2.5372,2.1934,3.432,3.4313,2.2496,2.5395,4.1992,3.2233,3.0521,4.0794
2.614,3.6516,3.7687,2.1587,2.7018,3.7755,2.1489,2.249,2.8519,3.8854,2.9067,3.8555,4.1575,2.9731,3.0003,3.1095,3.7595,2.0254,2.9544,2.9609,5.8911,5.6809,6.1878,5.6525,6.117,7.1842,6.0074,6.8081,7.0999,6.6296,2.9896,4.0011,3.6403,3.3066,2.5288,4.0272,3.2193,3.7398,2.9821,3.4265,2.1572,3.3792,2.0164,3.761,2.2143,3.6365,2.5553,3.7547,2.6025,2.6305
